PLCY_DTL_ID,CUST_ID,PLCY_NO,PLCY_STRT_DT,PLCY_END_DT,PLCY_PREMIUM_AMT,PLCY_PAYMENT_STATUS,PLCY_CLAIM_LIMIT,RISK_LEVEL,BUSINESS_TYPE
5650,5927,COF6514116,2018-11-15,2019-11-15,1343.03,Paid,8000.0,Low,Consulting
5651,5927,COF6473069,2019-11-16,2020-11-15,1311.89,Paid,8000.0,Low,Consulting
5652,5927,COF9274810,2020-11-16,2021-11-16,1408.55,Paid,8000.0,Low,Consulting
5653,5928,COF9692342,2024-07-10,2025-07-10,3913.88,Paid,10000.0,Medium,Hospitality
5654,5928,COF4448412,2025-07-11,2026-07-11,3963.03,Paid,10000.0,Medium,Hospitality
5655,5929,COF2144787,2007-05-02,2008-05-01,1680.81,Paid,8000.0,Low,Financial Services
5656,5930,COF2148412,2015-08-08,2016-08-07,6418.06,Paid,12000.0,High,Energy Systems
5657,5930,COF9802403,2016-08-08,2017-08-08,7353.14,Delinquent,12000.0,High,Energy Systems
5658,5931,COF2123863,2020-05-09,2021-05-09,6815.55,Paid,12000.0,High,Logistics Solutions
5659,5931,COF9211158,2021-05-10,2022-05-10,6210.24,Paid,12000.0,High,Logistics Solutions
5660,5932,COF6180579,2007-09-03,2008-09-02,3927.88,Paid,10000.0,Medium,Global Trade
5661,5932,COF6363211,2008-09-03,2009-09-03,3561.96,Paid,10000.0,Medium,Global Trade
5662,5933,COF9756967,2007-12-13,2008-12-12,3245.33,Paid,10000.0,Medium,Education
5663,5934,COF5736411,2021-09-26,2022-09-26,1155.04,Delinquent,8000.0,Low,Financial Services
5664,5934,COF9956756,2022-09-27,2023-09-27,1986.18,Paid,8000.0,Low,Financial Services
5665,5935,COF1918068,2010-10-16,2011-10-16,1603.86,Paid,8000.0,Low,Technology Solutions
5666,5935,COF9568250,2011-10-17,2012-10-16,1894.79,Paid,8000.0,Low,Technology Solutions
5667,5935,COF4940191,2012-10-17,2013-10-17,1238.01,Paid,8000.0,Low,Technology Solutions
5668,5936,COF3422904,2006-03-23,2007-03-23,3945.69,Paid,10000.0,Medium,Global Trade
5669,5936,COF4728371,2007-03-24,2008-03-23,4977.89,Paid,10000.0,Medium,Global Trade
5670,5937,COF6947741,2013-07-21,2014-07-21,1307.97,Paid,8000.0,Low,Consulting
5671,5938,COF2694233,2013-03-15,2014-03-15,3911.54,Paid,10000.0,Medium,Global Trade
5672,5938,COF8660496,2014-03-16,2015-03-16,3476.59,Paid,10000.0,Medium,Global Trade
5673,5939,COF7319166,2019-07-06,2020-07-05,4196.92,Paid,10000.0,Medium,Hospitality
5674,5939,COF9443193,2020-07-06,2021-07-06,3204.7,Paid,10000.0,Medium,Hospitality
5675,5940,COF2780040,2015-04-14,2016-04-13,4573.52,Paid,10000.0,Medium,Hospitality
5676,5941,COF4102202,2015-08-26,2016-08-25,6960.26,Paid,12000.0,High,Healthcare Partners
5677,5941,COF9592185,2016-08-26,2017-08-26,7910.01,Paid,12000.0,High,Healthcare Partners
5678,5942,COF3130390,2010-11-01,2011-11-01,1448.95,Paid,8000.0,Low,Consulting
5679,5943,COF4473010,2012-12-27,2013-12-27,1159.53,Paid,8000.0,Low,Financial Services
5680,5944,COF6237135,2010-01-13,2011-01-13,1313.82,Paid,8000.0,Low,Technology Solutions
5681,5944,COF7668074,2011-01-14,2012-01-14,1422.51,Paid,8000.0,Low,Technology Solutions
5682,5944,COF5147913,2012-01-15,2013-01-14,1739.23,Paid,8000.0,Low,Technology Solutions
5683,5945,COF7552466,2024-02-27,2025-02-26,1282.98,Paid,8000.0,Low,Financial Services
5684,5946,COF6386908,2014-12-20,2015-12-20,1940.16,Paid,8000.0,Low,Consulting
5685,5947,COF5851578,2019-04-02,2020-04-01,1218.84,Paid,8000.0,Low,Financial Services
5686,5948,COF8154980,2019-04-19,2020-04-18,1334.4,Paid,8000.0,Low,Financial Services
5687,5948,COF4282170,2020-04-19,2021-04-19,1458.76,Paid,8000.0,Low,Financial Services
5688,5948,COF8565297,2021-04-20,2022-04-20,1992.8,Paid,8000.0,Low,Financial Services
5689,5949,COF4270997,2008-05-31,2009-05-31,1782.37,Paid,8000.0,Low,Consulting
5690,5949,COF6845223,2009-06-01,2010-06-01,1221.95,Paid,8000.0,Low,Consulting
5691,5949,COF5796022,2010-06-02,2011-06-02,1455.05,Paid,8000.0,Low,Consulting
5692,5950,COF8095310,2012-06-25,2013-06-25,1119.98,Paid,8000.0,Low,Financial Services
5693,5950,COF1170708,2013-06-26,2014-06-26,1543.54,Paid,8000.0,Low,Financial Services
5694,5950,COF6003073,2014-06-27,2015-06-27,1794.77,Paid,8000.0,Low,Financial Services
5695,5951,COF7861374,2024-04-17,2025-04-17,1094.92,Paid,8000.0,Low,Technology Solutions
5696,5951,COF8719868,2025-04-18,2026-04-18,1634.51,Paid,8000.0,Low,Technology Solutions
5697,5952,COF6973280,2019-10-07,2020-10-06,1203.56,Paid,8000.0,Low,Consulting
5698,5952,COF9258099,2020-10-07,2021-10-07,1979.95,Paid,8000.0,Low,Consulting
5699,5953,COF4061002,2006-07-14,2007-07-14,4196.33,Paid,10000.0,Medium,Entertainment Group
5700,5953,COF5808555,2007-07-15,2008-07-14,3220.92,Paid,10000.0,Medium,Entertainment Group
5701,5954,COF7628383,2012-11-06,2013-11-06,1774.84,Paid,8000.0,Low,Financial Services
5702,5954,COF6328279,2013-11-07,2014-11-07,1589.6,Paid,8000.0,Low,Financial Services
5703,5954,COF4351646,2014-11-08,2015-11-08,1009.31,Paid,8000.0,Low,Financial Services
5704,5955,COF8020436,2022-08-04,2023-08-04,3296.81,Paid,10000.0,Medium,Hospitality
5705,5956,COF3523184,2019-07-24,2020-07-23,3606.73,Delinquent,10000.0,Medium,Retail Group
5706,5956,COF9454814,2020-07-24,2021-07-24,3165.67,Paid,10000.0,Medium,Retail Group
5707,5956,COF6974385,2021-07-25,2022-07-25,4111.09,Paid,10000.0,Medium,Retail Group
5708,5957,COF5855491,2017-09-19,2018-09-19,1239.67,Paid,8000.0,Low,Financial Services
5709,5958,COF8720070,2006-07-14,2007-07-14,1745.41,Delinquent,8000.0,Low,Technology Solutions
5710,5959,COF9011600,2014-10-17,2015-10-17,1498.62,Paid,8000.0,Low,Technology Solutions
5711,5959,COF1587139,2015-10-18,2016-10-17,1162.23,Paid,8000.0,Low,Technology Solutions
5712,5959,COF9451557,2016-10-18,2017-10-18,1965.36,Paid,8000.0,Low,Technology Solutions
5713,5960,COF7252347,2016-08-27,2017-08-27,1092.03,Delinquent,8000.0,Low,Consulting
5714,5960,COF3094453,2017-08-28,2018-08-28,1879.51,Paid,8000.0,Low,Consulting
5715,5960,COF6089419,2018-08-29,2019-08-29,1622.8,Paid,8000.0,Low,Consulting
5716,5961,COF3733674,2008-08-06,2009-08-06,3885.69,Paid,10000.0,Medium,Entertainment Group
5717,5961,COF5895924,2009-08-07,2010-08-07,3197.84,Delinquent,10000.0,Medium,Entertainment Group
5718,5962,COF7960028,2014-12-02,2015-12-02,1559.29,Paid,8000.0,Low,Consulting
5719,5963,COF4913075,2013-10-01,2014-10-01,3379.5,Paid,10000.0,Medium,Hospitality
5720,5963,COF7367178,2014-10-02,2015-10-02,4632.35,Paid,10000.0,Medium,Hospitality
5721,5964,COF4957635,2020-11-11,2021-11-11,1811.54,Paid,8000.0,Low,Consulting
5722,5964,COF8026966,2021-11-12,2022-11-12,1870.78,Paid,8000.0,Low,Consulting
5723,5965,COF6467024,2013-02-22,2014-02-22,4726.93,Paid,10000.0,Medium,Hospitality
5724,5966,COF8531665,2013-09-24,2014-09-24,1357.56,Paid,8000.0,Low,Financial Services
5725,5967,COF3756107,2021-10-31,2022-10-31,3422.81,Paid,10000.0,Medium,Hospitality
5726,5968,COF8288835,2015-09-03,2016-09-02,3194.88,Paid,10000.0,Medium,Hospitality
5727,5969,COF5547741,2013-04-08,2014-04-08,7981.13,Paid,12000.0,High,Energy Systems
5728,5970,COF3944675,2012-02-01,2013-01-31,1849.94,Paid,8000.0,Low,Consulting
5729,5971,COF7534199,2017-09-26,2018-09-26,1983.9,Paid,8000.0,Low,Consulting
5730,5971,COF1256492,2018-09-27,2019-09-27,1245.45,Paid,8000.0,Low,Consulting
5731,5972,COF4968189,2012-05-25,2013-05-25,3048.31,Paid,10000.0,Medium,Education
5732,5972,COF5711888,2013-05-26,2014-05-26,3837.89,Paid,10000.0,Medium,Education
5733,5973,COF6719266,2023-11-12,2024-11-11,1032.36,Paid,8000.0,Low,Technology Solutions
5734,5974,COF2096453,2011-05-22,2012-05-21,1504.92,Paid,8000.0,Low,Consulting
5735,5974,COF1168517,2012-05-22,2013-05-22,1664.8,Paid,8000.0,Low,Consulting
5736,5974,COF7213700,2013-05-23,2014-05-23,1530.73,Paid,8000.0,Low,Consulting
5737,5975,COF9901877,2010-02-04,2011-02-04,6639.2,Paid,12000.0,High,Manufacturing
5738,5976,COF5779143,2016-12-29,2017-12-29,1654.13,Paid,8000.0,Low,Technology Solutions
5739,5977,COF2559806,2007-08-28,2008-08-27,6631.43,Paid,12000.0,High,Transportation
5740,5977,COF9223356,2008-08-28,2009-08-28,7040.73,Paid,12000.0,High,Transportation
5741,5977,COF7468216,2009-08-29,2010-08-29,7421.85,Paid,12000.0,High,Transportation
5742,5978,COF9923180,2022-08-02,2023-08-02,1096.06,Paid,8000.0,Low,Consulting
5743,5978,COF1876826,2023-08-03,2024-08-02,1423.34,Paid,8000.0,Low,Consulting
5744,5979,COF6876602,2016-04-23,2017-04-23,1149.29,Paid,8000.0,Low,Technology Solutions
5745,5979,COF8868721,2017-04-24,2018-04-24,1152.39,Paid,8000.0,Low,Technology Solutions
5746,5980,COF5236394,2016-08-01,2017-08-01,1204.2,Delinquent,8000.0,Low,Consulting
5747,5981,COF9943457,2018-03-28,2019-03-28,1460.08,Paid,8000.0,Low,Technology Solutions
5748,5981,COF5392443,2019-03-29,2020-03-28,1648.38,Paid,8000.0,Low,Technology Solutions
5749,5982,COF9319745,2015-07-01,2016-06-30,1585.11,Paid,8000.0,Low,Consulting
5750,5982,COF3392498,2016-07-01,2017-07-01,1630.48,Paid,8000.0,Low,Consulting
5751,5983,COF2043009,2014-05-04,2015-05-04,1896.93,Paid,8000.0,Low,Financial Services
5752,5983,COF4248874,2015-05-05,2016-05-04,1366.75,Paid,8000.0,Low,Financial Services
5753,5984,COF8015522,2006-11-25,2007-11-25,3472.84,Paid,10000.0,Medium,Hospitality
5754,5985,COF1861999,2017-12-15,2018-12-15,1792.97,Paid,8000.0,Low,Technology Solutions
5755,5985,COF1047333,2018-12-16,2019-12-16,1406.22,Paid,8000.0,Low,Technology Solutions
5756,5985,COF4407949,2019-12-17,2020-12-16,1453.77,Paid,8000.0,Low,Technology Solutions
5757,5986,COF7373251,2006-05-19,2007-05-19,1035.17,Paid,8000.0,Low,Financial Services
5758,5986,COF1231079,2007-05-20,2008-05-19,1260.8,Paid,8000.0,Low,Financial Services
5759,5987,COF5534140,2019-03-04,2020-03-03,1487.1,Delinquent,8000.0,Low,Consulting
5760,5988,COF1289095,2013-01-12,2014-01-12,3728.11,Paid,10000.0,Medium,Education
5761,5988,COF8897465,2014-01-13,2015-01-13,4014.68,Paid,10000.0,Medium,Education
5762,5988,COF2825830,2015-01-14,2016-01-14,3853.56,Paid,10000.0,Medium,Education
5763,5989,COF6748226,2007-01-17,2008-01-17,1058.58,Paid,8000.0,Low,Consulting
5764,5989,COF9094633,2008-01-18,2009-01-17,1379.01,Delinquent,8000.0,Low,Consulting
5765,5989,COF7234390,2009-01-18,2010-01-18,1369.4,Paid,8000.0,Low,Consulting
5766,5990,COF7816684,2008-09-02,2009-09-02,1038.49,Paid,8000.0,Low,Financial Services
5767,5990,COF4300757,2009-09-03,2010-09-03,1399.68,Paid,8000.0,Low,Financial Services
5768,5990,COF6679463,2010-09-04,2011-09-04,1486.97,Paid,8000.0,Low,Financial Services
5769,5991,COF5175758,2009-08-27,2010-08-27,6521.11,Paid,12000.0,High,Transportation
5770,5992,COF6558294,2011-10-29,2012-10-28,1141.0,Paid,8000.0,Low,Technology Solutions
5771,5992,COF1511633,2012-10-29,2013-10-29,1465.56,Paid,8000.0,Low,Technology Solutions
5772,5993,COF2945540,2011-10-05,2012-10-04,1473.56,Paid,8000.0,Low,Financial Services
5773,5994,COF7435303,2020-10-02,2021-10-02,1368.68,Paid,8000.0,Low,Financial Services
5774,5994,COF7348695,2021-10-03,2022-10-03,1828.81,Paid,8000.0,Low,Financial Services
5775,5995,COF2919146,2020-05-30,2021-05-30,1778.63,Paid,8000.0,Low,Consulting
5776,5995,COF2351952,2021-05-31,2022-05-31,1649.78,Paid,8000.0,Low,Consulting
5777,5996,COF1228215,2020-09-14,2021-09-14,1280.72,Paid,8000.0,Low,Consulting
5778,5997,COF8554661,2014-08-11,2015-08-11,3324.11,Paid,10000.0,Medium,Global Trade
5779,5997,COF3062140,2015-08-12,2016-08-11,4023.75,Paid,10000.0,Medium,Global Trade
5780,5997,COF8601256,2016-08-12,2017-08-12,4037.51,Paid,10000.0,Medium,Global Trade
5781,5998,COF9063118,2013-06-29,2014-06-29,1773.34,Delinquent,8000.0,Low,Financial Services
5782,5998,COF8408015,2014-06-30,2015-06-30,1992.4,Paid,8000.0,Low,Financial Services
5783,5998,COF7052236,2015-07-01,2016-06-30,1806.8,Paid,8000.0,Low,Financial Services
5784,5999,COF6103892,2018-05-26,2019-05-26,1840.53,Paid,8000.0,Low,Financial Services
5785,6000,COF4120597,2009-10-05,2010-10-05,3299.6,Paid,10000.0,Medium,Global Trade
5786,6001,COF5502423,2019-10-31,2020-10-30,1515.86,Paid,8000.0,Low,Consulting
5787,6001,COF4164087,2020-10-31,2021-10-31,1587.94,Paid,8000.0,Low,Consulting
5788,6001,COF1685301,2021-11-01,2022-11-01,1614.47,Paid,8000.0,Low,Consulting
5789,6002,COF2582467,2021-10-19,2022-10-19,1710.3,Delinquent,8000.0,Low,Technology Solutions
5790,6003,COF1880236,2010-09-25,2011-09-25,1797.24,Paid,8000.0,Low,Consulting
5791,6003,COF3593580,2011-09-26,2012-09-25,1450.06,Paid,8000.0,Low,Consulting
5792,6003,COF8966848,2012-09-26,2013-09-26,1712.38,Paid,8000.0,Low,Consulting
5793,6004,COF7771981,2012-10-14,2013-10-14,1560.88,Paid,8000.0,Low,Financial Services
5794,6004,COF8592626,2013-10-15,2014-10-15,1195.29,Paid,8000.0,Low,Financial Services
5795,6005,COF8551645,2016-12-09,2017-12-09,1194.73,Paid,8000.0,Low,Consulting
5796,6005,COF3736742,2017-12-10,2018-12-10,1427.26,Paid,8000.0,Low,Consulting
5797,6005,COF9957662,2018-12-11,2019-12-11,1209.94,Paid,8000.0,Low,Consulting
5798,6006,COF3897079,2007-02-02,2008-02-02,1216.5,Paid,8000.0,Low,Financial Services
5799,6006,COF8248307,2008-02-03,2009-02-02,1006.35,Paid,8000.0,Low,Financial Services
5800,6007,COF2708547,2007-09-05,2008-09-04,1065.27,Paid,8000.0,Low,Technology Solutions
5801,6007,COF9371375,2008-09-05,2009-09-05,1606.5,Paid,8000.0,Low,Technology Solutions
5802,6007,COF9879606,2009-09-06,2010-09-06,1587.51,Paid,8000.0,Low,Technology Solutions
5803,6008,COF9776718,2018-06-27,2019-06-27,1791.08,Paid,8000.0,Low,Technology Solutions
5804,6008,COF1409611,2019-06-28,2020-06-27,1818.42,Paid,8000.0,Low,Technology Solutions
5805,6009,COF5806752,2011-03-12,2012-03-11,1859.93,Paid,8000.0,Low,Financial Services
5806,6009,COF3763722,2012-03-12,2013-03-12,1326.4,Delinquent,8000.0,Low,Financial Services
5807,6010,COF1430314,2010-02-21,2011-02-21,1519.56,Paid,8000.0,Low,Financial Services
5808,6010,COF4872041,2011-02-22,2012-02-22,1345.82,Paid,8000.0,Low,Financial Services
5809,6011,COF6042398,2011-01-13,2012-01-13,3784.61,Paid,10000.0,Medium,Global Trade
5810,6011,COF7112029,2012-01-14,2013-01-13,4601.04,Paid,10000.0,Medium,Global Trade
5811,6011,COF8069134,2013-01-14,2014-01-14,4563.13,Paid,10000.0,Medium,Global Trade
5812,6012,COF1309305,2012-05-18,2013-05-18,6534.6,Paid,12000.0,High,Construction
5813,6013,COF7396953,2015-02-09,2016-02-09,1961.58,Paid,8000.0,Low,Consulting
5814,6014,COF7912997,2023-12-05,2024-12-04,1584.47,Paid,8000.0,Low,Technology Solutions
5815,6014,COF4863224,2024-12-05,2025-12-05,1681.06,Paid,8000.0,Low,Technology Solutions
5816,6014,COF9180241,2025-12-06,2026-12-06,1628.93,Paid,8000.0,Low,Technology Solutions
5817,6015,COF2418413,2007-12-21,2008-12-20,1285.4,Paid,8000.0,Low,Technology Solutions
5818,6016,COF6469202,2019-12-16,2020-12-15,1827.12,Paid,8000.0,Low,Consulting
5819,6016,COF9663977,2020-12-16,2021-12-16,1220.87,Paid,8000.0,Low,Consulting
5820,6016,COF1855629,2021-12-17,2022-12-17,1536.65,Paid,8000.0,Low,Consulting
5821,6017,COF8146253,2011-03-27,2012-03-26,1447.03,Paid,8000.0,Low,Technology Solutions
5822,6017,COF3638168,2012-03-27,2013-03-27,1290.63,Paid,8000.0,Low,Technology Solutions
5823,6018,COF9409832,2017-06-12,2018-06-12,4701.43,Paid,10000.0,Medium,Education
5824,6018,COF2060411,2018-06-13,2019-06-13,3438.14,Paid,10000.0,Medium,Education
5825,6018,COF8332302,2019-06-14,2020-06-13,4033.89,Paid,10000.0,Medium,Education
5826,6019,COF8063065,2023-01-26,2024-01-26,1572.13,Delinquent,8000.0,Low,Financial Services
5827,6020,COF6880223,2020-01-28,2021-01-27,3499.25,Paid,10000.0,Medium,Entertainment Group
5828,6021,COF7080919,2017-10-02,2018-10-02,1017.77,Delinquent,8000.0,Low,Financial Services
5829,6021,COF8439339,2018-10-03,2019-10-03,1351.21,Paid,8000.0,Low,Financial Services
5830,6022,COF9458532,2014-11-05,2015-11-05,7404.95,Paid,12000.0,High,Healthcare Partners
5831,6023,COF2933414,2024-05-05,2025-05-05,1458.76,Paid,8000.0,Low,Technology Solutions
5832,6024,COF5686152,2017-09-27,2018-09-27,1731.3,Paid,8000.0,Low,Financial Services
5833,6024,COF3358066,2018-09-28,2019-09-28,1350.16,Paid,8000.0,Low,Financial Services
5834,6025,COF8815258,2016-09-05,2017-09-05,1807.18,Paid,8000.0,Low,Consulting
5835,6025,COF2412952,2017-09-06,2018-09-06,1251.92,Paid,8000.0,Low,Consulting
5836,6025,COF7785072,2018-09-07,2019-09-07,1806.93,Paid,8000.0,Low,Consulting
5837,6026,COF9452024,2012-03-16,2013-03-16,1726.96,Paid,8000.0,Low,Financial Services
5838,6026,COF3321808,2013-03-17,2014-03-17,1063.59,Paid,8000.0,Low,Financial Services
5839,6027,COF1733416,2015-02-05,2016-02-05,7153.83,Paid,12000.0,High,Transportation
5840,6027,COF3798520,2016-02-06,2017-02-05,6224.24,Paid,12000.0,High,Transportation
5841,6028,COF6794127,2012-06-02,2013-06-02,1933.31,Paid,8000.0,Low,Financial Services
5842,6028,COF6944823,2013-06-03,2014-06-03,1774.14,Paid,8000.0,Low,Financial Services
5843,6028,COF5538313,2014-06-04,2015-06-04,1703.47,Paid,8000.0,Low,Financial Services
5844,6029,COF3750573,2020-05-18,2021-05-18,1120.37,Paid,8000.0,Low,Technology Solutions
5845,6029,COF8028812,2021-05-19,2022-05-19,1159.34,Paid,8000.0,Low,Technology Solutions
5846,6029,COF5135243,2022-05-20,2023-05-20,1569.45,Paid,8000.0,Low,Technology Solutions
5847,6030,COF8659470,2019-07-10,2020-07-09,1617.13,Paid,8000.0,Low,Financial Services
5848,6030,COF9902453,2020-07-10,2021-07-10,1575.5,Paid,8000.0,Low,Financial Services
5849,6031,COF1244986,2024-10-25,2025-10-25,4907.03,Paid,10000.0,Medium,Retail Group
5850,6031,COF8492840,2025-10-26,2026-10-26,4008.12,Paid,10000.0,Medium,Retail Group
5851,6032,COF3036904,2024-12-07,2025-12-07,1798.04,Paid,8000.0,Low,Technology Solutions
5852,6032,COF5979982,2025-12-08,2026-12-08,1249.26,Paid,8000.0,Low,Technology Solutions
5853,6032,COF3674578,2026-12-09,2027-12-09,1826.45,Paid,8000.0,Low,Technology Solutions
5854,6033,COF5435330,2006-01-20,2007-01-20,1469.26,Paid,8000.0,Low,Technology Solutions
5855,6034,COF5049463,2011-01-02,2012-01-02,1442.67,Paid,8000.0,Low,Technology Solutions
5856,6034,COF5650110,2012-01-03,2013-01-02,1205.14,Delinquent,8000.0,Low,Technology Solutions
5857,6034,COF6416512,2013-01-03,2014-01-03,1380.3,Paid,8000.0,Low,Technology Solutions
5858,6035,COF2615940,2011-07-03,2012-07-02,3747.67,Paid,10000.0,Medium,Global Trade
5859,6036,COF3061780,2008-10-27,2009-10-27,3174.02,Paid,10000.0,Medium,Global Trade
5860,6036,COF2905391,2009-10-28,2010-10-28,4121.16,Paid,10000.0,Medium,Global Trade
5861,6037,COF5972044,2011-09-19,2012-09-18,1649.74,Paid,8000.0,Low,Technology Solutions
5862,6037,COF5327242,2012-09-19,2013-09-19,1474.22,Paid,8000.0,Low,Technology Solutions
5863,6038,COF2033343,2010-11-17,2011-11-17,4685.38,Paid,10000.0,Medium,Retail Group
5864,6038,COF1232044,2011-11-18,2012-11-17,3852.8,Paid,10000.0,Medium,Retail Group
5865,6038,COF9851857,2012-11-18,2013-11-18,3788.5,Paid,10000.0,Medium,Retail Group
5866,6039,COF8190829,2024-02-24,2025-02-23,1767.07,Paid,8000.0,Low,Consulting
5867,6039,COF1652146,2025-02-24,2026-02-24,1343.74,Paid,8000.0,Low,Consulting
5868,6039,COF8144711,2026-02-25,2027-02-25,1982.83,Delinquent,8000.0,Low,Consulting
5869,6040,COF2800154,2011-07-29,2012-07-28,1454.99,Delinquent,8000.0,Low,Consulting
5870,6040,COF8327904,2012-07-29,2013-07-29,1905.74,Paid,8000.0,Low,Consulting
5871,6040,COF3580976,2013-07-30,2014-07-30,1641.74,Paid,8000.0,Low,Consulting
5872,6041,COF2026706,2021-11-03,2022-11-03,3835.43,Paid,10000.0,Medium,Education
5873,6041,COF9614343,2022-11-04,2023-11-04,3292.91,Paid,10000.0,Medium,Education
5874,6041,COF5451206,2023-11-05,2024-11-04,3258.99,Paid,10000.0,Medium,Education
5875,6042,COF3407495,2019-11-19,2020-11-18,1175.78,Paid,8000.0,Low,Financial Services
5876,6042,COF2859791,2020-11-19,2021-11-19,1202.51,Paid,8000.0,Low,Financial Services
5877,6042,COF2646834,2021-11-20,2022-11-20,1724.48,Paid,8000.0,Low,Financial Services
5878,6043,COF2890687,2023-04-02,2024-04-01,1508.85,Paid,8000.0,Low,Consulting
5879,6043,COF6217272,2024-04-02,2025-04-02,1614.69,Paid,8000.0,Low,Consulting
5880,6043,COF7825415,2025-04-03,2026-04-03,1454.32,Paid,8000.0,Low,Consulting
5881,6044,COF8409840,2022-08-16,2023-08-16,6470.03,Paid,12000.0,High,Logistics Solutions
5882,6044,COF9513799,2023-08-17,2024-08-16,6806.79,Paid,12000.0,High,Logistics Solutions
5883,6044,COF5681957,2024-08-17,2025-08-17,6551.26,Paid,12000.0,High,Logistics Solutions
5884,6045,COF8895610,2019-08-21,2020-08-20,1831.57,Paid,8000.0,Low,Technology Solutions
5885,6045,COF1599730,2020-08-21,2021-08-21,1026.77,Paid,8000.0,Low,Technology Solutions
5886,6046,COF3687076,2020-09-18,2021-09-18,1048.51,Paid,8000.0,Low,Consulting
5887,6046,COF1710272,2021-09-19,2022-09-19,1846.8,Paid,8000.0,Low,Consulting
5888,6047,COF2138357,2022-07-24,2023-07-24,7838.02,Paid,12000.0,High,Logistics Solutions
5889,6047,COF7958213,2023-07-25,2024-07-24,7067.75,Paid,12000.0,High,Logistics Solutions
5890,6048,COF6113498,2018-04-17,2019-04-17,4496.77,Delinquent,10000.0,Medium,Hospitality
5891,6048,COF7316600,2019-04-18,2020-04-17,4948.21,Paid,10000.0,Medium,Hospitality
5892,6049,COF2098147,2020-01-29,2021-01-28,3903.59,Paid,10000.0,Medium,Entertainment Group
5893,6050,COF8296554,2012-02-07,2013-02-06,1580.05,Paid,8000.0,Low,Technology Solutions
5894,6050,COF2595103,2013-02-07,2014-02-07,1994.07,Paid,8000.0,Low,Technology Solutions
5895,6050,COF8335475,2014-02-08,2015-02-08,1968.89,Paid,8000.0,Low,Technology Solutions
5896,6051,COF4198759,2020-03-08,2021-03-08,1406.96,Paid,8000.0,Low,Technology Solutions
5897,6051,COF8977039,2021-03-09,2022-03-09,1935.78,Paid,8000.0,Low,Technology Solutions
5898,6052,COF7912814,2018-11-12,2019-11-12,1554.44,Paid,8000.0,Low,Financial Services
5899,6053,COF5153885,2019-07-15,2020-07-14,1425.51,Paid,8000.0,Low,Technology Solutions
5900,6054,COF7015973,2016-11-30,2017-11-30,1134.64,Paid,8000.0,Low,Financial Services
5901,6055,COF9084633,2017-04-22,2018-04-22,4997.69,Paid,10000.0,Medium,Education
5902,6055,COF4016072,2018-04-23,2019-04-23,3756.82,Paid,10000.0,Medium,Education
